person_id,diplomat_id,family_name,name,patronymic,wiki_url
1722469,606,СОКОЛОВ,АНАТОЛИЙ,ВИКТОРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
836412,302,СОКОЛОВ,АЛЕКСЕЙ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
840009,170,СОЛОМАТИН,АЛЕКСЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
838236,171,СОЛТАНОВСКИЙ,ИВАН,ДМИТРИЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
836951,172,СОРОКИН,ВИКТОР,АЛЕКСАНДРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721929,173,СОФИНСКИЙ,НИКОЛАЙ,ВСЕВОЛОДОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%84%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
839973,174,СПРИНЧАН,ВЛАДИМИР,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D1%80%D0%B8%D0%BD%D1%87%D0%B0%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
844095,175,СТАНИСЛАВОВ,ЕВГЕНИЙ,АРНОЛЬДОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%90%D1%80%D0%BD%D0%BE%D0%BB%D1%8C%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
844593,176,СТЕПАНОВ,ОЛЕГ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721930,177,СТЕРНИК,АЛЕКСАНДР,ВАДИМОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%80%D0%BD%D0%B8%D0%BA,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
1722474,612,СТОЛЯРОВ,АНДРЕЙ,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D1%8F%D1%80%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
844677,179,СУРИКОВ,АЛЕКСАНДР,ВАСИЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1201672,616,СУРОВЦЕВ,АЛЕКСЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%BE%D0%B2%D1%86%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
839914,180,ТАВДУМАДЗЕ,НИКОЛАЙ,КАРЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B2%D0%B4%D1%83%D0%BC%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9A%D0%B0%D1%80%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
1722298,181,ТАРАБРИН,ВЛАДИМИР,ЕВГЕНЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D0%B1%D1%80%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
843326,182,ТАРАРОВ,ВЛАДИМИР,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%80%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
841280,183,ТАТАРИНЦЕВ,ВИКТОР,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D0%B8%D0%BD%D1%86%D0%B5%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
844851,184,ТЕРЕХИН,ЕВГЕНИЙ,ЕВГЕНЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%B5%D1%85%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721938,305,ТИХАЗЕ,КАРЛ,КАРЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%85%D0%B0%D0%B7%D0%B5,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%9A%D0%B0%D1%80%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
1722299,186,ТКАЧЕНКО,ВСЕВОЛОД,ИГОРЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BA%D0%B0%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
1721939,187,ТОДУА,ГЕОРГИЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%B4%D1%83%D0%B0,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
835732,188,ТОКОВИНИН,АЛЕКСАНДР,АВРЕЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BA%D0%BE%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%B2%D1%80%D0%B5%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
834675,307,ТОЛЧЕНОВ,СЕРГЕЙ,ГЕННАДЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BB%D1%87%D0%B5%D0%BD%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
835659,189,ТОМИХИН,ЕВГЕНИЙ,ЮРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BC%D0%B8%D1%85%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1722327,308,ТРОФИМОВ,ДМИТРИЙ,АЛЕКСАНДРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D1%84%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721944,190,ТЯПКИН,ОЛЕГ,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A2%D1%8F%D0%BF%D0%BA%D0%B8%D0%BD,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
844585,191,УДОВИЧЕНКО,НИКОЛАЙ,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B4%D0%BE%D0%B2%D0%B8%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
838829,192,УЛЬЯНОВ,МИХАИЛ,ИВАНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1722480,632,УШАКОВ,АЛЕКСЕЙ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A3%D1%88%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
840276,193,ФЕОКТИСТОВ,ДМИТРИЙ,ВАЛЕРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BE%D0%BA%D1%82%D0%B8%D1%81%D1%82%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
834900,194,ФИЛАТОВ,ЮРИЙ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B0%D1%82%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1722075,195,ХАКИМОВ,БАХТИЕР,МАРУФОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BA%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%91%D0%B0%D1%85%D1%82%D0%B8%D0%B5%D1%80_%D0%9C%D0%B0%D1%80%D1%83%D1%84%D0%BE%D0%B2%D0%B8%D1%87"
837479,196,ХОВАЕВ,ИГОРЬ,АНАТОЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%B2%D0%B0%D0%B5%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721951,644,ХОЗИН,АЛЕКСАНДР,ГРИГОРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%B7%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721952,313,ХОРЕВ,АЛЬБЕРТ,ПАВЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%80%D0%B5%D0%B2,_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
842497,198,ХОХОЛИКОВ,АЛЕКСАНДР,НИКОЛАЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%85%D0%BE%D0%BB%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
835670,199,ЧАЛЬЯН,КАРЭН,ДРАСТАМАТОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BB%D1%8C%D1%8F%D0%BD,_%D0%9A%D0%B0%D1%80%D1%8D%D0%BD_%D0%94%D1%80%D0%B0%D1%81%D1%82%D0%B0%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
838368,200,ЧЕПИК,ГЕОРГИЙ,ЮРЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BF%D0%B8%D0%BA,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1722076,649,ЧЕРНЕНКО,СЕРГЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1722077,651,ЧЕРНОВОЛ,АНДРЕЙ,ГЕОРГИЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B2%D0%BE%D0%BB,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
837029,201,ШВЕДОВ,АНДРЕЙ,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B4%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
834050,203,ШЕБАРШИН,АЛЕКСЕЙ,ЛЕОНИДОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B1%D0%B0%D1%80%D1%88%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
837194,204,ШУВАЕВ,ВАЛЕРЬЯН,ВЛАДИМИРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%B2%D0%B0%D0%B5%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D1%8F%D0%BD_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1721962,205,ШУВАЛОВ,КОНСТАНТИН,ВИКТОРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
846335,206,ШУЛЬГИН,АЛЕКСАНДР,ВАСИЛЬЕВИЧ,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%BB%D1%8C%D0%B3%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1721963,319,ШУРГАЛИН,МИХАИЛ,АЛЕКСАНДРОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D1%80%D0%B3%D0%B0%D0%BB%D0%B8%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1722079,207,ЩЕТИНИН,АЛЕКСАНДР,ВАЛЕНТИНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%A9%D0%B5%D1%82%D0%B8%D0%BD%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
837524,320,ЭЙВАЗОВ,ТИМУР,РАФАИЛОВИЧ,"https://ru.wikipedia.org/wiki/%D0%AD%D0%B9%D0%B2%D0%B0%D0%B7%D0%BE%D0%B2,_%D0%A2%D0%B8%D0%BC%D1%83%D1%80_%D0%A0%D0%B0%D1%84%D0%B0%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
838553,209,ЯРАХМЕДОВ,АЗИМ,АЛАУДИНОВИЧ,"https://ru.wikipedia.org/wiki/%D0%AF%D1%80%D0%B0%D1%85%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2,_%D0%90%D0%B7%D0%B8%D0%BC_%D0%90%D0%BB%D0%B0%D1%83%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
